goal_image,model,steering_user_id,user_id,choice,last_chosen,first_attempt,last_attempt
https://storage.googleapis.com/promptsteering/437f0241-c886-42d0-b791-da2436251fb3.png,sd3-large,6710121259e81bd14ea46055,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/6b2c2cf6-74b0-45e6-ac27-1f37ad0cab30.png,False,https://storage.googleapis.com/promptsteering/6b2c2cf6-74b0-45e6-ac27-1f37ad0cab30.png,https://storage.googleapis.com/promptsteering/c5ec1a99-54d3-4039-a92b-92bd746a12d2.png
https://storage.googleapis.com/promptsteering/c6c524b7-7577-4dcb-baa5-8c1d503b03c9.png,sd3-large,66c856fd76895ebe2db7c327,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/9fd20637-d577-42d8-b7f9-93e94cf56f78.png,True,https://storage.googleapis.com/promptsteering/e7ffbf48-cd2f-4161-a493-53bdc5fe7844.png,https://storage.googleapis.com/promptsteering/9fd20637-d577-42d8-b7f9-93e94cf56f78.png
https://storage.googleapis.com/promptsteering/7ba5ebc8-aa15-4f12-a8ec-2bfe94127bfe.png,flux-dev,60e504dc5f86f5b0e2eb6d17,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/d7560294-fa34-4652-9b7a-ea907822b9b2.png,True,https://storage.googleapis.com/promptsteering/53d15858-b7e0-4bf3-91c8-86a0799aa4f7.png,https://storage.googleapis.com/promptsteering/d7560294-fa34-4652-9b7a-ea907822b9b2.png
https://storage.googleapis.com/promptsteering/01fac80b-060a-4a8a-ae9d-f6776e9d02b1.png,sd3.5-medium,663e1af35c1eafe0c29b4fe5,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/dfd8fddb-d98c-4375-a91f-97d1fb5f0ca8.png,True,https://storage.googleapis.com/promptsteering/524e966f-3ad9-476d-be15-462107cbe6e2.png,https://storage.googleapis.com/promptsteering/dfd8fddb-d98c-4375-a91f-97d1fb5f0ca8.png
https://storage.googleapis.com/promptsteering/64abce44-f6cc-4b3f-86ca-0e615c38fe8b.png,flux-dev,5c5895f5af5bed0001f9ee92,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/effa761c-6367-4f9c-ba32-5cd88e7e9227.png,True,https://storage.googleapis.com/promptsteering/f2cd98ab-4bb7-4e19-a138-a88a215ee20b.png,https://storage.googleapis.com/promptsteering/effa761c-6367-4f9c-ba32-5cd88e7e9227.png
https://storage.googleapis.com/promptsteering/56cd44e6-a404-40ca-9e07-0e0d5df93744.png,dall-e-3,6132965ccc912bb9b4a5c3e5,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/79dc58ad-dd38-425c-b30c-8f4f0d5e58af.png,False,https://storage.googleapis.com/promptsteering/79dc58ad-dd38-425c-b30c-8f4f0d5e58af.png,https://storage.googleapis.com/promptsteering/b5861253-c687-4c57-a613-a446a22a1a96.png
https://storage.googleapis.com/promptsteering/2aa164a7-8dfe-4413-91db-a632ba861548.png,dall-e-2,614f721e72f7d299e43a85b1,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/4bcf5e9b-479f-488b-97a6-eb90c2556ba9.png,True,https://storage.googleapis.com/promptsteering/178eb049-d45c-4ff8-9074-786585a4684c.png,https://storage.googleapis.com/promptsteering/4bcf5e9b-479f-488b-97a6-eb90c2556ba9.png
https://storage.googleapis.com/promptsteering/d0e396a0-9ef0-4163-9a6d-317d75972669.png,sd3.5-medium,5f217f528ba46c08032a1c42,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/90d800da-9d88-45bc-bb25-899d62083aaa.png,True,https://storage.googleapis.com/promptsteering/adffb350-f21a-40ec-bd04-0b29d78709ea.png,https://storage.googleapis.com/promptsteering/90d800da-9d88-45bc-bb25-899d62083aaa.png
https://storage.googleapis.com/promptsteering/885cb568-55d6-4351-bdd1-4b47cf908b71.png,ideogram-v2-turbo,6714e73f479ddab9403a0260,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/e8815a48-b02e-4a98-b27f-6b7c20ef300e.png,True,https://storage.googleapis.com/promptsteering/9e157882-e0a8-41e4-b518-1e8bd7fe83f6.png,https://storage.googleapis.com/promptsteering/e8815a48-b02e-4a98-b27f-6b7c20ef300e.png
https://storage.googleapis.com/promptsteering/ea533447-ad05-46fe-aed1-7b5019702317.png,flux-dev,6165d25922529904e5d7267d,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/27efd9ef-3f87-4991-ac45-b29a2445d2a8.png,False,https://storage.googleapis.com/promptsteering/27efd9ef-3f87-4991-ac45-b29a2445d2a8.png,https://storage.googleapis.com/promptsteering/60d9bf42-6f9c-4d47-8587-fae59154ccd0.png
https://storage.googleapis.com/promptsteering/4f4efeae-0573-42ec-b290-34e9335a94f6.png,sd3.5-medium,667ed0e37c9338f5119edf81,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/720ac4e9-3d6e-4f2a-8548-3a18b6b5b91b.png,True,https://storage.googleapis.com/promptsteering/9924996d-14ba-4609-a1f5-304d421477f1.png,https://storage.googleapis.com/promptsteering/720ac4e9-3d6e-4f2a-8548-3a18b6b5b91b.png
https://storage.googleapis.com/promptsteering/6d3052e9-8f35-4d31-8162-325d4c68c5ad.png,flux-dev,5c6f00110b99a000018cc3c1,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/62890fa6-1b86-4b34-a862-09dfc411dc78.png,False,https://storage.googleapis.com/promptsteering/62890fa6-1b86-4b34-a862-09dfc411dc78.png,https://storage.googleapis.com/promptsteering/fa2e1ee9-f86f-4c98-b01b-0beb018aee91.png
https://storage.googleapis.com/promptsteering/94991658-e0e6-4b0e-b5e9-5337f1fa1d57.png,dall-e-2,66d749dad04d6166d7928a7f,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/cf420425-5561-4077-8f39-c2869a5abff6.png,True,https://storage.googleapis.com/promptsteering/0d63856b-94f4-4388-8194-35eca0b0b3d7.png,https://storage.googleapis.com/promptsteering/cf420425-5561-4077-8f39-c2869a5abff6.png
https://storage.googleapis.com/promptsteering/db842cbc-eec9-4f93-8fef-62d1898394db.png,dall-e-2,5e73ded1027e893642055f86,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/44135522-c202-4536-bbd1-41a1029134ba.png,True,https://storage.googleapis.com/promptsteering/3335f5bb-4876-460d-a4e8-54ec1fd710d3.png,https://storage.googleapis.com/promptsteering/44135522-c202-4536-bbd1-41a1029134ba.png
https://storage.googleapis.com/promptsteering/d3db9344-e879-4c41-b347-836f4831d391.png,sd3.5-medium,610131dc603d6066307aee2d,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/81bb7f8b-7fce-43a0-b427-5be517a2a5ac.png,False,https://storage.googleapis.com/promptsteering/81bb7f8b-7fce-43a0-b427-5be517a2a5ac.png,https://storage.googleapis.com/promptsteering/1a6e2f9d-b056-420f-bef9-66600b5163b1.png
https://storage.googleapis.com/promptsteering/12d4b5d8-cc2d-4ca0-aea5-88c69826cc56.png,flux-1.1-pro-ultra,5c45ad3793f3690001c46767,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/4e560b56-4cc6-461f-9476-54da63c016ab.png,False,https://storage.googleapis.com/promptsteering/4e560b56-4cc6-461f-9476-54da63c016ab.png,https://storage.googleapis.com/promptsteering/482d6a75-5e7e-4fe4-bf6b-e8da0dc20e56.png
https://storage.googleapis.com/promptsteering/3d2847db-0eb9-40e0-bd67-fd59b0074bb0.png,dall-e-2,646bd812bf93129feeb5a3dc,605272be8568b6160f582f2e,https://storage.googleapis.com/promptsteering/7d19fe7d-f265-4e6a-9310-1c87096624b1.png,True,https://storage.googleapis.com/promptsteering/d642585d-fbc0-458c-be7e-efce916eaa37.png,https://storage.googleapis.com/promptsteering/7d19fe7d-f265-4e6a-9310-1c87096624b1.png
https://storage.googleapis.com/promptsteering/fc3785ea-06ec-4d05-97ee-b3f7062ea82d.png,sd3.5-large-turbo,609ac2fa3340da7e2c5557ee,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/bdfd60ff-5b31-4282-a1ea-f4868d48f262.png,False,https://storage.googleapis.com/promptsteering/bdfd60ff-5b31-4282-a1ea-f4868d48f262.png,https://storage.googleapis.com/promptsteering/6f17b07c-8574-4ffe-a801-7f4f933ceb55.png
https://storage.googleapis.com/promptsteering/94991658-e0e6-4b0e-b5e9-5337f1fa1d57.png,dall-e-2,66d749dad04d6166d7928a7f,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/0d63856b-94f4-4388-8194-35eca0b0b3d7.png,False,https://storage.googleapis.com/promptsteering/0d63856b-94f4-4388-8194-35eca0b0b3d7.png,https://storage.googleapis.com/promptsteering/cf420425-5561-4077-8f39-c2869a5abff6.png
https://storage.googleapis.com/promptsteering/267f8451-5e40-47cc-944a-1da1ab4ffd93.png,flux-1.1-pro-ultra,668d4f33fdba135be3c74ed8,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/a2810adf-e088-4e31-ad67-39eb07013c69.png,False,https://storage.googleapis.com/promptsteering/a2810adf-e088-4e31-ad67-39eb07013c69.png,https://storage.googleapis.com/promptsteering/e496dbd5-01e2-4a1e-97fb-c5d1acb6f28c.png
https://storage.googleapis.com/promptsteering/6d3052e9-8f35-4d31-8162-325d4c68c5ad.png,flux-dev,5c6f00110b99a000018cc3c1,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/fa2e1ee9-f86f-4c98-b01b-0beb018aee91.png,True,https://storage.googleapis.com/promptsteering/62890fa6-1b86-4b34-a862-09dfc411dc78.png,https://storage.googleapis.com/promptsteering/fa2e1ee9-f86f-4c98-b01b-0beb018aee91.png
https://storage.googleapis.com/promptsteering/bf580310-2722-46da-a0b3-1fc5d284ae05.png,ideogram-v2-turbo,66c1f27b1dd11c25daf1cdf0,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/41e9218c-c378-4819-a565-8ecf5be516cd.png,True,https://storage.googleapis.com/promptsteering/534070f6-d34a-465c-9040-821ed503db32.png,https://storage.googleapis.com/promptsteering/41e9218c-c378-4819-a565-8ecf5be516cd.png
https://storage.googleapis.com/promptsteering/c20481ef-3f1b-4914-9ca1-8fdcdabf13b3.png,sd3.5-medium,62029c8fef1cb18a1337ca27,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/59258f98-06fd-4ed3-b096-10e73f664a25.png,True,https://storage.googleapis.com/promptsteering/1961a6b4-08a1-4d28-80f5-8f7b092159c6.png,https://storage.googleapis.com/promptsteering/59258f98-06fd-4ed3-b096-10e73f664a25.png
https://storage.googleapis.com/promptsteering/90de04e0-8568-45d0-935f-def7af7391e2.png,sd3.5-medium,5d5193ce23e3ae0001f5f262,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/1dd5daef-eaf4-4a8b-a1e9-07187e72b45e.png,True,https://storage.googleapis.com/promptsteering/854894b5-b131-4755-a2eb-16f68a3bc280.png,https://storage.googleapis.com/promptsteering/1dd5daef-eaf4-4a8b-a1e9-07187e72b45e.png
https://storage.googleapis.com/promptsteering/dbaaac44-957e-4a15-9c53-81d26a52c64c.png,sd3.5-large-turbo,677d541275d9d4c45bc960b7,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/66f58902-9048-4c7c-9d09-097de78d6b5f.png,True,https://storage.googleapis.com/promptsteering/7fbedf50-1c74-45d0-8f04-29aa84df6cd4.png,https://storage.googleapis.com/promptsteering/66f58902-9048-4c7c-9d09-097de78d6b5f.png
https://storage.googleapis.com/promptsteering/987f407b-e4da-4f40-917b-a4f5195d5e8b.png,sd3.5-medium,6674348d36cb81eca8246f6f,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/a6b60449-9f5e-4c69-8dff-922927ca1d40.png,False,https://storage.googleapis.com/promptsteering/a6b60449-9f5e-4c69-8dff-922927ca1d40.png,https://storage.googleapis.com/promptsteering/c1c27ebf-9dac-40fb-9757-4cfd8bc7e42d.png
https://storage.googleapis.com/promptsteering/ca823adc-5033-4af6-8b10-942335aebf7e.png,sd3.5-medium,62029c8fef1cb18a1337ca27,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/6babd966-b860-4162-8930-786f8cd000c3.png,False,https://storage.googleapis.com/promptsteering/6babd966-b860-4162-8930-786f8cd000c3.png,https://storage.googleapis.com/promptsteering/35ce0d7b-2582-48d9-ac1e-5e73563d160c.png
https://storage.googleapis.com/promptsteering/0c34b54d-28a6-401a-a379-403752a8d2ba.png,flux-1.1-pro-ultra,65fae22c0f73edcc23fd29d9,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/4e8fa485-9dbe-4907-9125-0db987f5b196.png,True,https://storage.googleapis.com/promptsteering/5d83f8b2-f1f8-4eac-87a0-c80289786f83.png,https://storage.googleapis.com/promptsteering/4e8fa485-9dbe-4907-9125-0db987f5b196.png
https://storage.googleapis.com/promptsteering/4ab05e32-45cd-4573-ae46-45bbba3a7bce.png,sd3.5-medium,67682be0c8654782079d69c4,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/66ebf41c-6354-4c38-af8b-1672ef9a8059.png,True,https://storage.googleapis.com/promptsteering/cc59a717-e8dd-424c-8089-72b38710e616.png,https://storage.googleapis.com/promptsteering/66ebf41c-6354-4c38-af8b-1672ef9a8059.png
https://storage.googleapis.com/promptsteering/781bf193-f1cf-4c77-815e-a183702156c6.png,sd3.5-large-turbo,64e8c14bbe184c20cb9d0583,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/deed72fe-f19b-4ef2-8930-18ee29da4f9a.png,True,https://storage.googleapis.com/promptsteering/6b73c5f5-b871-491a-8659-d3cf67766034.png,https://storage.googleapis.com/promptsteering/deed72fe-f19b-4ef2-8930-18ee29da4f9a.png
https://storage.googleapis.com/promptsteering/c2112d7f-fe4b-4674-a797-d4f120efa1cb.png,sd3.5-medium,671fcce446b3e46d24370110,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/c7f1e22b-8aa4-4d4a-9006-0db53b922dde.png,True,https://storage.googleapis.com/promptsteering/a52469a1-8814-4309-9663-0fbdf878242b.png,https://storage.googleapis.com/promptsteering/c7f1e22b-8aa4-4d4a-9006-0db53b922dde.png
https://storage.googleapis.com/promptsteering/6d1bd1b9-cf0b-4777-8c83-aff24f5dd4d6.png,sd3.5-large-turbo,612aad0cb69fa8ecd2f6edd8,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/07dec5ff-9fdc-4a88-a1d9-157b154c2ca6.png,True,https://storage.googleapis.com/promptsteering/1add75bb-d84d-40f4-be64-52ebbff93d8a.png,https://storage.googleapis.com/promptsteering/07dec5ff-9fdc-4a88-a1d9-157b154c2ca6.png
https://storage.googleapis.com/promptsteering/7ba5ebc8-aa15-4f12-a8ec-2bfe94127bfe.png,flux-dev,60e504dc5f86f5b0e2eb6d17,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/d7560294-fa34-4652-9b7a-ea907822b9b2.png,True,https://storage.googleapis.com/promptsteering/53d15858-b7e0-4bf3-91c8-86a0799aa4f7.png,https://storage.googleapis.com/promptsteering/d7560294-fa34-4652-9b7a-ea907822b9b2.png
https://storage.googleapis.com/promptsteering/f28249e2-da10-4007-917d-5574cf897358.png,flux-dev,6654ed33437f5a7bdddf1454,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/bdf93e25-11ac-4216-9bef-c86804e6679b.png,True,https://storage.googleapis.com/promptsteering/dc046e17-5b9b-469b-b060-338d47a1dc61.png,https://storage.googleapis.com/promptsteering/bdf93e25-11ac-4216-9bef-c86804e6679b.png
https://storage.googleapis.com/promptsteering/c958ea70-590d-447c-9c69-dfeab837b7fc.png,sd3-large,5f4f835cea1e870397a4d295,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/478de3ce-942e-40cd-b4ac-39f19d358563.png,True,https://storage.googleapis.com/promptsteering/4cd19579-88b6-4907-8891-4b79d3b18b92.png,https://storage.googleapis.com/promptsteering/478de3ce-942e-40cd-b4ac-39f19d358563.png
https://storage.googleapis.com/promptsteering/142e28ca-3ca7-46d9-ad92-1e701cdb2893.png,ideogram-v2-turbo,66b0d6ecaaab7cbcd8b2a842,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/47a72ca6-c021-4863-8096-0abf638ba517.png,False,https://storage.googleapis.com/promptsteering/47a72ca6-c021-4863-8096-0abf638ba517.png,https://storage.googleapis.com/promptsteering/269d131a-55a8-4496-8d22-6968a1efec85.png
https://storage.googleapis.com/promptsteering/1a25b5fe-3adb-4893-be84-d2c7c7653f96.png,flux-1.1-pro-ultra,664c24abd14ad6656156997f,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/ca4bfa2a-bbd9-4705-906f-388cf9ea7862.png,True,https://storage.googleapis.com/promptsteering/c2d108ce-87d9-4649-b087-0a16306d306a.png,https://storage.googleapis.com/promptsteering/ca4bfa2a-bbd9-4705-906f-388cf9ea7862.png
https://storage.googleapis.com/promptsteering/499af5b8-a45d-450a-9e63-4e56fc99d3d1.png,flux-dev,64573b49f7101123b3ef0407,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/a3b46509-30d3-4933-bbf8-df116e7d793f.png,True,https://storage.googleapis.com/promptsteering/81b20f03-73e8-47be-aadc-bb42e12ebf02.png,https://storage.googleapis.com/promptsteering/a3b46509-30d3-4933-bbf8-df116e7d793f.png
https://storage.googleapis.com/promptsteering/64c99552-18e2-49b4-899e-402b1c670ec3.png,dall-e-3,674ddf367c114b8c9bf390ab,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/75ea4435-c6d5-40bf-a862-b765b08acfdc.png,True,https://storage.googleapis.com/promptsteering/70a0e697-fb1d-4998-af46-13204cfb65b9.png,https://storage.googleapis.com/promptsteering/75ea4435-c6d5-40bf-a862-b765b08acfdc.png
https://storage.googleapis.com/promptsteering/7e618a4f-ec24-42e6-8dca-c2af1cb0919a.png,dall-e-3,66598536c019b32cd7fa1fda,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/6be0b17a-57b6-49e2-8b82-755370d40d99.png,True,https://storage.googleapis.com/promptsteering/d40d85f6-c68f-4c94-9443-38e68da4aa67.png,https://storage.googleapis.com/promptsteering/6be0b17a-57b6-49e2-8b82-755370d40d99.png
https://storage.googleapis.com/promptsteering/d3970689-31ab-4d9e-942b-ac76ac277535.png,flux-1.1-pro-ultra,6759978822d6c7946421c0ef,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/f514d501-ee81-4601-bf5a-43e87f62de24.png,True,https://storage.googleapis.com/promptsteering/b283397f-2a59-4b87-9e38-0777cb394fb6.png,https://storage.googleapis.com/promptsteering/f514d501-ee81-4601-bf5a-43e87f62de24.png
https://storage.googleapis.com/promptsteering/b0264d4d-2c5c-47f2-81d9-3998bf1458bd.png,sd3.5-large,675fbd420669dad54261e09a,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/5de4c57b-4c10-4af7-8bd0-975d3d9653a4.png,True,https://storage.googleapis.com/promptsteering/30a617c9-93ce-4be7-9ad4-afcb74595991.png,https://storage.googleapis.com/promptsteering/5de4c57b-4c10-4af7-8bd0-975d3d9653a4.png
https://storage.googleapis.com/promptsteering/14784711-bb52-47d8-879e-07c89a1e3c2b.png,sd3-large,63b2d04ed0f53f75de4ba38e,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/5d94e70a-5a50-41c6-91e9-f5764e9484f6.png,True,https://storage.googleapis.com/promptsteering/617e6603-4aa6-45dd-b480-d616fa62f801.png,https://storage.googleapis.com/promptsteering/5d94e70a-5a50-41c6-91e9-f5764e9484f6.png
https://storage.googleapis.com/promptsteering/0d4543e8-e0a4-4ce6-a6fb-fab7cb170792.png,sd3.5-medium,5f217f528ba46c08032a1c42,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/c3d7fcd0-89f8-4234-b7fb-175bd6819819.png,True,https://storage.googleapis.com/promptsteering/811b2f3c-38cc-46c2-914f-18b404604c1b.png,https://storage.googleapis.com/promptsteering/c3d7fcd0-89f8-4234-b7fb-175bd6819819.png
https://storage.googleapis.com/promptsteering/7b07f597-d8a2-4189-8a0e-8571ec1f9813.png,dall-e-3,667994b0616e9d9a92c46bad,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/88c2cb9c-216e-498b-9d2e-112e676bcc09.png,True,https://storage.googleapis.com/promptsteering/5ee1241c-5c68-4707-b541-88a2a16de946.png,https://storage.googleapis.com/promptsteering/88c2cb9c-216e-498b-9d2e-112e676bcc09.png
https://storage.googleapis.com/promptsteering/67b70acc-1110-43c7-a9d8-df772ab95b11.png,ideogram-v2-turbo,5a874306f49c9a0001f39714,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/44326e68-f988-41c5-ba9a-1ab823582e39.png,True,https://storage.googleapis.com/promptsteering/9c359420-b13a-42ba-805a-f154020ce463.png,https://storage.googleapis.com/promptsteering/44326e68-f988-41c5-ba9a-1ab823582e39.png
https://storage.googleapis.com/promptsteering/86c2686d-d520-4814-9dee-c4bea67c1ec3.png,sd3.5-medium,65b96f3bbecf5e7d0f5853cd,605986be77c362e33eac85c2,https://storage.googleapis.com/promptsteering/c4c715c5-101c-4a35-ae87-d41ba45a0b88.png,False,https://storage.googleapis.com/promptsteering/c4c715c5-101c-4a35-ae87-d41ba45a0b88.png,https://storage.googleapis.com/promptsteering/c4d61c67-fbfd-4ba8-836d-d163f524b708.png
https://storage.googleapis.com/promptsteering/c6c524b7-7577-4dcb-baa5-8c1d503b03c9.png,sd3-large,66c856fd76895ebe2db7c327,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/e7ffbf48-cd2f-4161-a493-53bdc5fe7844.png,False,https://storage.googleapis.com/promptsteering/e7ffbf48-cd2f-4161-a493-53bdc5fe7844.png,https://storage.googleapis.com/promptsteering/9fd20637-d577-42d8-b7f9-93e94cf56f78.png
https://storage.googleapis.com/promptsteering/6753da1e-e890-42cd-b5c6-f9fc350f02be.png,flux-dev,6654ed33437f5a7bdddf1454,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/5eb36c80-0f1f-4e0f-9c11-1aaa335a8bfa.png,True,https://storage.googleapis.com/promptsteering/6331d96e-a101-410a-a677-beb9fd44594c.png,https://storage.googleapis.com/promptsteering/5eb36c80-0f1f-4e0f-9c11-1aaa335a8bfa.png
https://storage.googleapis.com/promptsteering/3b99516d-5a18-404c-82b7-69477aa20cee.png,dall-e-2,659ff766e196836bdb5479e6,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/0fdff71f-d81f-43a6-bb6a-63791b11b974.png,False,https://storage.googleapis.com/promptsteering/0fdff71f-d81f-43a6-bb6a-63791b11b974.png,https://storage.googleapis.com/promptsteering/6ea86a03-b806-47d4-83d3-d6fd563e9615.png
https://storage.googleapis.com/promptsteering/238b13b6-3591-40d8-a480-010004c1c870.png,ideogram-v2-turbo,616c900d5c7b234f92b4a930,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/725c82f4-d477-4bb2-86ac-c62d55082bde.png,False,https://storage.googleapis.com/promptsteering/725c82f4-d477-4bb2-86ac-c62d55082bde.png,https://storage.googleapis.com/promptsteering/73e91aca-63a3-4add-9bc2-cc7d0cd9339e.png
https://storage.googleapis.com/promptsteering/95729212-fdee-4705-87f9-7bad0728f0fa.png,dall-e-3,675ed6db2d11fc70a4be625e,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/a2dede27-7d62-4832-829d-dacebf1f7316.png,True,https://storage.googleapis.com/promptsteering/35aefec2-a495-47e5-bf6e-7830aa95efe9.png,https://storage.googleapis.com/promptsteering/a2dede27-7d62-4832-829d-dacebf1f7316.png
https://storage.googleapis.com/promptsteering/0816f7f9-5df4-4569-90c3-7166c09818cd.png,sd3.5-large,66bb9f5885fedbcb17a4de58,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/24c1288d-1ac3-465f-ae7c-e8195aa12960.png,False,https://storage.googleapis.com/promptsteering/24c1288d-1ac3-465f-ae7c-e8195aa12960.png,https://storage.googleapis.com/promptsteering/1a74c5fe-d162-4ffe-a400-240b7293fe38.png
https://storage.googleapis.com/promptsteering/2aa164a7-8dfe-4413-91db-a632ba861548.png,dall-e-2,614f721e72f7d299e43a85b1,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/4bcf5e9b-479f-488b-97a6-eb90c2556ba9.png,True,https://storage.googleapis.com/promptsteering/178eb049-d45c-4ff8-9074-786585a4684c.png,https://storage.googleapis.com/promptsteering/4bcf5e9b-479f-488b-97a6-eb90c2556ba9.png
https://storage.googleapis.com/promptsteering/64c99552-18e2-49b4-899e-402b1c670ec3.png,dall-e-3,674ddf367c114b8c9bf390ab,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/70a0e697-fb1d-4998-af46-13204cfb65b9.png,False,https://storage.googleapis.com/promptsteering/70a0e697-fb1d-4998-af46-13204cfb65b9.png,https://storage.googleapis.com/promptsteering/75ea4435-c6d5-40bf-a862-b765b08acfdc.png
https://storage.googleapis.com/promptsteering/6f60c462-d8ad-47a6-959e-ab11c626d348.png,dall-e-3,66880218c422ed4769465d1f,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/701e41ad-ac5b-45b3-8ae4-4ec94ab61054.png,False,https://storage.googleapis.com/promptsteering/701e41ad-ac5b-45b3-8ae4-4ec94ab61054.png,https://storage.googleapis.com/promptsteering/757486c8-eb1a-4880-ba20-d74781caae73.png
https://storage.googleapis.com/promptsteering/009af848-11a3-42f5-a4e4-f9106580e684.png,sd3-large,62e1581acad06eee3b6509dc,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/2036c77b-2dd3-4fa8-8fa0-1c9e4e794882.png,False,https://storage.googleapis.com/promptsteering/2036c77b-2dd3-4fa8-8fa0-1c9e4e794882.png,https://storage.googleapis.com/promptsteering/f767362a-4d05-4edb-a493-ad2f64befae2.png
https://storage.googleapis.com/promptsteering/1d068c64-0709-4d19-b3a3-875c31ef7d0f.png,sd3.5-medium,6674348d36cb81eca8246f6f,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/2adf91e1-d3a8-4d32-ae84-df43361e5649.png,False,https://storage.googleapis.com/promptsteering/2adf91e1-d3a8-4d32-ae84-df43361e5649.png,https://storage.googleapis.com/promptsteering/0d69fd1c-daff-466e-a952-de1d85004f73.png
https://storage.googleapis.com/promptsteering/4e7b9a21-a477-4386-bf80-17f08a492361.png,flux-1.1-pro-ultra,66b5bf320582de2bfb673bfc,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/2cd67f34-992b-4238-8b41-6734d1097d74.png,False,https://storage.googleapis.com/promptsteering/2cd67f34-992b-4238-8b41-6734d1097d74.png,https://storage.googleapis.com/promptsteering/94cdd526-577a-4e8c-bbf6-8328a7efe6aa.png
https://storage.googleapis.com/promptsteering/a7d41891-35b0-4e89-8d6e-46a03da1f388.png,dall-e-2,65fadd5f6893ba28f04c99e1,66ce4e947476ba3882cf7823,https://storage.googleapis.com/promptsteering/9c5fed68-c7a1-4c15-88fc-bd165530d9c5.png,False,https://storage.googleapis.com/promptsteering/9c5fed68-c7a1-4c15-88fc-bd165530d9c5.png,https://storage.googleapis.com/promptsteering/7b1e3b22-7664-4cd9-a2c0-0c91e4ffdc4d.png
